FASTSim I/O #,Vocation,Drivetrain,Vehicle loading,Tech year,Range set point of specified spread %,Scenario name,vehPtType,dragCoef,frontalAreaM2,gliderKg_input,vehCgM,driveAxleWeightFrac,wheelBaseM,cargoKg_input,vehOverrideKg,maxFuelStorKw,fuelStorSecsToPeakPwr,fuelStorKwh,fuelStorKwhPerKg,maxFuelConvKw,fcEffType,fcAbsEffImpr,fuelConvSecsToPeakPwr,fuelConvBaseKg,fuelConvKwPerKg,maxMotorKw,motorPeakEff,motorSecsToPeakPwr,mcPeKgPerKw,mcPeBaseKg,maxEssKw,maxEssKwh,essKgPerKwh,essBaseKg,essRoundTripEff,essLifeCoefA,essLifeCoefB,wheelInertiaKgM2,numWheels,wheelRrCoef,wheelRadiusM,wheelCoefOfFric,minSoc,maxSoc,essDischgToFcMaxEffPerc,essChgToFcMaxEffPerc,maxAccelBufferMph,maxAccelBufferPercOfUseableSoc,percHighAccBuf,mphFcOn,kwDemandFcOn,altEff,chgEff,auxKw,forceAuxOnFC,transKg_input,transEff,compMassMultiplier,essToFuelOkError,maxRegen,valUddsMpgge,valHwyMpgge,valCombMpgge,valUddsKwhPerMile,valHwyKwhPerMile,valCombKwhPerMile,valCdRangeMi,valConst65MphKwhPerMile,valConst60MphKwhPerMile,valConst55MphKwhPerMile,valConst45MphKwhPerMile,valUnadjUddsKwhPerMile,valUnadjHwyKwhPerMile,val0To60Mph,valEssLifeMiles,valRangeMiles,valVehBaseCost,valMsrp,minFcTimeOn,idleFcKw,driveCycle,VMT,vmtReductPerYear,constTripDistMiles,vehLifeYears,desiredEssReplacements,gasolineDolPerGal,dieselDolPerGal,dolPerKwh,hydrogenDolPerGGE,tax,discRate,essDolPerKw,essDolPerKwh,essPackageCost,essCostRedPerYear,essSalvageVal,peAndMcDolPerKw,peAndMcBaseCost,iceDolPerKw,iceBaseCost,fuelCellDolPerKw,fuelStorDolPerKwh,fuelStorH2DolPerKwh,plugCost_input,markup,cngIceDolPerKw,fuelStorCngDolPerKwh,vehGliderPrice,vehScenName,range_acvd,acvhd_0_to_acc_speed_secs,mpgge,grid_kwh_per_mi,msrp,gliderCost,fcCost,fsCost,plugCost,mpeCost,essCost,taxCost,vehKg,essMassKg,mcMassKg,fcMassKg,fsMassKg,cargoKg,gliderKg,transKg,Total_mpgge_with_aggegated_PHEV,electricity_use_kWh_per_mi,total_range_mi,fuel_kwh_per_mi,electric_range_mi,fuel_range_mi,Vehicle_class_max_gross_weight(kg),PHEV_Charge_Depleting_Mode_Electricity_Use_kWh_per_mile,PHEV_Charge_Depleting_Mode_Fuel_Use_kWh_per_mile,PHEV_Charge_Sustaining_Mode_Fuel_Use_kWh_per_mile,Vehicle_max_cargo_capacity(kg),Drive_cycle_number,Drive_cycle_name,,,vMassLb
1,C8 truck sleeper,Conv,max,2018,0,C8 truck sleeper| Conv| max cargo| 2018| +0% of ave rng,1,0.471316306,10.18,10832.8,0.46,0.8,2.28,23294.08615,0,5000,1,3413.301864,9.875636446,317,5,0.022964512,6,0,0.2745,0,0.93,4,0.333333333,0,0,0,4.7,75,0.97,110,-0.6811,10,18,0.0054,0.506,0.7,0.1,0.95,0,0,60,0.2,0,55,100,1,0.86,3.4,FALSE,300,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/long_haul_cyc.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,47.3,-0.45,196,0.07,36,0,1.5,55,7.467735503,123514.7033,C8 truck sleeper| Conv| max cargo| 2018| +0% of ave rng,672.0177683,58.95359762,6.634924098,0,157552,123514.7033,33678.9,358.3966957,0,0,0,0,36287.43275,0,0,1385.79235,414.754255,23294.08615,10832.8,360,6.634924098,0,750,5.0791840,0,750,36287.43275,0,0,0,23294.08615,1,long_haul_cyc.csv,,,80000
1215,C6 parcel delivery,HEV,typical,2050,0,C6 parcel delivery| HEV| ave cargo| 2050| +0% of ave rng,2,0.520714286,7,3818.4055,0.53,0.59,2.7536,5334.864833,0,5000,1,440.5466009,9.875636446,159.0778148,5,0.12,6,0,0.2745,53.02593826,0.980281565,4,0.104583657,0,58.32853208,13.07259943,2.5,75,0.97,110,-0.6811,1,10,0.00655,0.45,0.7,0.4,0.8,0,0,60,0.2,0,1,100,1,0.949536534,0.4875,FALSE,165,0.95,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/EPA_City.csv,109800,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,47.3,2634.593043,60,0.07,8,0,1.5,55,3.821380277,38687.41423,C6 parcel delivery| HEV| ave cargo| 2050| +0% of ave rng,253.4145993,24.34666378,19.38517282,0,61399.84698,38687.41423,20779.3078,46.25739309,0,318.1556296,1568.711932,0,10236.09638,129.2177983,6.654775847,695.4221412,53.53132671,5334.864833,3818.4055,198,19.38517282,0,200,1.7384421,0,200,11793.41565,0,0,0,6892.184103,4,EPA_City.csv,,,22566.70279
1216,C6 parcel delivery,EV,max,2018,0,C6 parcel delivery| EV| max cargo| 2018| +0% of ave rng,4,0.665357143,7,4384.6075,0.53,0.59,2.7536,5113.015317,0,5000,1,0,9.875636446,0,3,0,6,0,0,210.3208767,0.93,4,0.333333333,0,231.3529643,341.075262,4.7,75,0.97,110,-0.6811,1,10,0.0074,0.45,0.7,0.03,0.78,0,0,60,0.2,0,1,100,1,0.86,3,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,0,515.5866957,196,0,36,125,1.5,55,7.467735503,36178.36682,C6 parcel delivery| EV| max cargo| 2018| +0% of ave rng,200.3800833,27.90391461,22.70238164,1.484425755,139713.4573,36178.36682,0,36,187.5,2523.85052,100787.7399,0,11793.41565,2013.664478,84.1283506,0,0,5113.015317,4384.6075,198,22.70238164,1.484425755,200,0.0000000,200,0,11793.41565,0,0,0,5113.015317,1,C6_parcel_delivery_baltimore.csv,,,26000
1217,C6 parcel delivery,EV,typical,2018,-1,C6 parcel delivery| EV| ave cargo| 2018| -100% of ave rng,4,0.665357143,7,4384.6075,0.53,0.59,2.7536,5146.130833,0,5000,1,0,9.875636446,0,3,0,6,0,0,210.3208767,0.93,4,0.333333333,0,231.3529643,160.779217,4.7,75,0.97,110,-0.6811,1,10,0.0074,0.45,0.7,0.03,0.78,0,0,60,0.2,0,1,100,1,0.86,3,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,0,515.5866957,196,0,36,125,1.5,55,7.467735503,36178.36682,C6 parcel delivery| EV| ave cargo| 2018| -100% of ave rng,100,25.5468126,24.03461554,1.402144334,86435.97596,36178.36682,0,36,187.5,2523.85052,47510.25862,0,10809.66147,996.7947839,84.1283506,0,0,5146.130833,4384.6075,198,24.03461554,1.402144334,100,0.0000000,100,0,11793.41565,0,0,0,6129.885011,1,C6_parcel_delivery_baltimore.csv,,,23831.19586
1218,C6 parcel delivery,EV,typical,2018,-0.5,C6 parcel delivery| EV| ave cargo| 2018| -50% of ave rng,4,0.665357143,7,4384.6075,0.53,0.59,2.7536,5146.130833,0,5000,1,0,9.875636446,0,3,0,6,0,0,210.3208767,0.93,4,0.333333333,0,231.3529643,248.1891598,4.7,75,0.97,110,-0.6811,1,10,0.0074,0.45,0.7,0.03,0.78,0,0,60,0.2,0,1,100,1,0.86,3,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,0,515.5866957,196,0,36,125,1.5,55,7.467735503,36178.36682,C6 parcel delivery| EV| ave cargo| 2018| -50% of ave rng,150,26.72291687,23.354767,1.442960232,112265.6141,36178.36682,0,36,187.5,2523.85052,73339.89672,0,11302.65354,1489.786861,84.1283506,0,0,5146.130833,4384.6075,198,23.354767,1.442960232,150,0.0000000,150,0,11793.41565,0,0,0,5636.892933,1,C6_parcel_delivery_baltimore.csv,,,24918.05606
1219,C6 parcel delivery,EV,typical,2018,0,C6 parcel delivery| EV| ave cargo| 2018| +0% of ave rng,4,0.665357143,7,4384.6075,0.53,0.59,2.7536,5146.130833,0,5000,1,0,9.875636446,0,3,0,6,0,0,210.3208767,0.93,4,0.333333333,0,231.3529643,341.075262,4.7,75,0.97,110,-0.6811,1,10,0.0074,0.45,0.7,0.03,0.78,0,0,60,0.2,0,1,100,1,0.86,3,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,0,515.5866957,196,0,36,125,1.5,55,7.467735503,36178.36682,C6 parcel delivery| EV| ave cargo| 2018| +0% of ave rng,200,27.98399646,22.6593195,1.487246782,139713.4573,36178.36682,0,36,187.5,2523.85052,100787.7399,0,11826.53116,2013.664478,84.1283506,0,0,5146.130833,4384.6075,198,22.6593195,1.487246782,200,0.0000000,200,0,11793.41565,0,0,0,5113.015317,1,C6_parcel_delivery_baltimore.csv,,,26073.00713
1220,C6 parcel delivery,EV,typical,2018,0.5,C6 parcel delivery| EV| ave cargo| 2018| +50% of ave rng,4,0.665357143,7,4384.6075,0.53,0.59,2.7536,5146.130833,0,5000,1,0,9.875636446,0,3,0,6,0,0,210.3208767,0.93,4,0.333333333,0,231.3529643,547.4070574,4.7,75,0.97,110,-0.6811,1,10,0.0074,0.45,0.7,0.03,0.78,0,0,60,0.2,0,1,100,1,0.86,3,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,0,515.5866957,196,0,36,125,1.5,55,7.467735503,36178.36682,C6 parcel delivery| EV| ave cargo| 2018| +50% of ave rng,300,30.8278789,21.17765901,1.591299585,200684.5028,36178.36682,0,36,187.5,2523.85052,161758.7855,0,12990.24249,3177.375804,84.1283506,0,0,5146.130833,4384.6075,198,21.17765901,1.591299585,300,0.0000000,300,0,11793.41565,0,0,0,3949.303991,1,C6_parcel_delivery_baltimore.csv,,,28638.54839
1221,C6 parcel delivery,EV,typical,2018,1,C6 parcel delivery| EV| ave cargo| 2018| +100% of ave rng,4,0.665357143,7,4384.6075,0.53,0.59,2.7536,5146.130833,0,5000,1,0,9.875636446,0,3,0,6,0,0,210.3208767,0.93,4,0.333333333,0,231.3529643,788.706189,4.7,75,0.97,110,-0.6811,1,10,0.0074,0.45,0.7,0.03,0.78,0,0,60,0.2,0,1,100,1,0.86,3,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,0,515.5866957,196,0,36,125,1.5,55,7.467735503,36178.36682,C6 parcel delivery| EV| ave cargo| 2018| +100% of ave rng,400,34.230626,19.59800352,1.719562912,271988.3962,36178.36682,0,36,187.5,2523.85052,233062.6788,0,14351.16959,4538.302906,84.1283506,0,0,5146.130833,4384.6075,198,19.59800352,1.719562912,400,0.0000000,400,0,11793.41565,0,0,0,2588.376889,1,C6_parcel_delivery_baltimore.csv,,,31638.8755
1222,C6 parcel delivery,EV,max,2025,0,C6 parcel delivery| EV| max cargo| 2025| +0% of ave rng,4,0.597857143,7,4271.56275,0.53,0.59,2.7536,5833.273657,0,5000,1,0,9.875636446,0,3,0,6,0,0,206.6978512,0.939526407,4,0.266344418,0,227.3676364,275.954478,4.03,75,0.97,110,-0.6811,1,10,0.007,0.45,0.7,0.03,0.814856422,0,0,60,0.2,0,1,100,1,0.876644661,0.894,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,0,1346.729604,140,0,16,100,1.5,55,4.695593942,36678.56331,C6 parcel delivery| EV| max cargo| 2025| +0% of ave rng,191.7763731,27.90391462,26.1589876,1.288276157,80098.01567,36678.56331,0,16,150,1860.280661,41393.1717,0,11793.41565,1424.515856,66.06338266,0,0,5833.273657,4271.56275,198,26.1589876,1.288276157,200,0.0000000,200,0,11793.41565,0,0,0,5833.273657,1,C6_parcel_delivery_baltimore.csv,,,26000
1223,C6 parcel delivery,EV,typical,2025,-1,C6 parcel delivery| EV| ave cargo| 2025| -100% of ave rng,4,0.597857143,7,4271.56275,0.53,0.59,2.7536,5183.812417,0,5000,1,0,9.875636446,0,3,0,6,0,0,206.6978512,0.939526407,4,0.266344418,0,227.3676364,131.7976374,4.03,75,0.97,110,-0.6811,1,10,0.007,0.45,0.7,0.03,0.814856422,0,0,60,0.2,0,1,100,1,0.876644661,0.894,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,0,1346.729604,140,0,16,100,1.5,55,4.695593942,36678.56331,C6 parcel delivery| EV| ave cargo| 2025| -100% of ave rng,99.99999998,24.70424372,28.55983221,1.179978921,58474.48958,36678.56331,0,16,150,1860.280661,19769.64561,0,10446.81192,727.3733745,66.06338266,0,0,5183.812417,4271.56275,198,28.55983221,1.179978921,100,0.0000000,100,0,11793.41565,0,0,0,6530.416138,1,C6_parcel_delivery_baltimore.csv,,,23031.2505
1224,C6 parcel delivery,EV,typical,2025,-0.5,C6 parcel delivery| EV| ave cargo| 2025| -50% of ave rng,4,0.597857143,7,4271.56275,0.53,0.59,2.7536,5183.812417,0,5000,1,0,9.875636446,0,3,0,6,0,0,206.6978512,0.939526407,4,0.266344418,0,227.3676364,202.1794103,4.03,75,0.97,110,-0.6811,1,10,0.007,0.45,0.7,0.03,0.814856422,0,0,60,0.2,0,1,100,1,0.876644661,0.894,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,0,1346.729604,140,0,16,100,1.5,55,4.695593942,36678.56331,C6 parcel delivery| EV| ave cargo| 2025| -50% of ave rng,150,25.50630252,27.9265708,1.206736059,69031.75552,36678.56331,0,16,150,1860.280661,30326.91155,0,10787.17818,1067.739628,66.06338266,0,0,5183.812417,4271.56275,198,27.9265708,1.206736059,150,0.0000000,150,0,11793.41565,0,0,0,6190.049885,1,C6_parcel_delivery_baltimore.csv,,,23781.62875
1225,C6 parcel delivery,EV,typical,2025,0,C6 parcel delivery| EV| ave cargo| 2025| +0% of ave rng,4,0.597857143,7,4271.56275,0.53,0.59,2.7536,5183.812417,0,5000,1,0,9.875636446,0,3,0,6,0,0,206.6978512,0.939526407,4,0.266344418,0,227.3676364,275.954478,4.03,75,0.97,110,-0.6811,1,10,0.007,0.45,0.7,0.03,0.814856422,0,0,60,0.2,0,1,100,1,0.876644661,0.894,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,0,1346.729604,140,0,16,100,1.5,55,4.695593942,36678.56331,C6 parcel delivery| EV| ave cargo| 2025| +0% of ave rng,200,26.35189068,27.2807199,1.235304644,80098.01567,36678.56331,0,16,150,1860.280661,41393.1717,0,11143.95441,1424.515856,66.06338266,0,0,5183.812417,4271.56275,198,27.2807199,1.235304644,200,0.0000000,200,0,11793.41565,0,0,0,5833.273657,1,C6_parcel_delivery_baltimore.csv,,,24568.18476
1226,C6 parcel delivery,EV,typical,2025,0.5,C6 parcel delivery| EV| ave cargo| 2025| +50% of ave rng,4,0.597857143,7,4271.56275,0.53,0.59,2.7536,5183.812417,0,5000,1,0,9.875636446,0,3,0,6,0,0,206.6978512,0.939526407,4,0.266344418,0,227.3676364,435.0416662,4.03,75,0.97,110,-0.6811,1,10,0.007,0.45,0.7,0.03,0.814856422,0,0,60,0.2,0,1,100,1,0.876644661,0.894,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,0,1346.729604,140,0,16,100,1.5,55,4.695593942,36678.56331,C6 parcel delivery| EV| ave cargo| 2025| +50% of ave rng,300,28.19225035,25.95695104,1.298303485,103961.0939,36678.56331,0,16,150,1860.280661,65256.24993,0,11913.30005,2193.861498,66.06338266,0,0,5183.812417,4271.56275,198,25.95695104,1.298303485,300,0.0000000,300,0,11793.41565,0,0,0,5063.928015,1,C6_parcel_delivery_baltimore.csv,,,26264.29955
1227,C6 parcel delivery,EV,typical,2025,1,C6 parcel delivery| EV| ave cargo| 2025| +100% of ave rng,4,0.597857143,7,4271.56275,0.53,0.59,2.7536,5183.812417,0,5000,1,0,9.875636446,0,3,0,6,0,0,206.6978512,0.939526407,4,0.266344418,0,227.3676364,613.7710941,4.03,75,0.97,110,-0.6811,1,10,0.007,0.45,0.7,0.03,0.814856422,0,0,60,0.2,0,1,100,1,0.876644661,0.894,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,7,0,0.041,0,100,0,0,0,6,0,0,1346.729604,140,0,16,100,1.5,55,4.695593942,36678.56331,C6 parcel delivery| EV| ave cargo| 2025| +100% of ave rng,400,30.28822296,24.5310895,1.37376695,130770.5081,36678.56331,0,16,150,1860.280661,92065.66412,0,12777.63556,3058.197011,66.06338266,0,0,5183.812417,4271.56275,198,24.5310895,1.37376695,400,0.0000000,400,0,11793.41565,0,0,0,4199.592502,1,C6_parcel_delivery_baltimore.csv,,,28169.83091
1228,C6 parcel delivery,EV,max,2050,0,C6 parcel delivery| EV| max cargo| 2050| +0% of ave rng,4,0.520714286,7,3818.4055,0.53,0.59,2.7536,7073.662825,0,5000,1,0,9.875636446,0,3,0,6,0,0,202.6336397,0.980281565,4,0.104583657,0,222.8970036,195.9722399,2.5,75,0.97,110,-0.6811,1,10,0.00655,0.45,0.7,0.03,0.978405769,0,0,60,0.2,0,1,100,1,0.949536534,0.4875,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,0,2634.593043,60,0,8,33,1.5,55,3.821380277,38687.41423,C6 parcel delivery| EV| max cargo| 2050| +0% of ave rng,177.0743408,27.90391461,30.48656333,1.105405015,63477.38486,38687.41423,0,8,49.5,1215.801838,23516.66879,0,11793.41565,677.9167197,25.43060049,0,0,7073.662825,3818.4055,198,30.48656333,1.105405015,200,0.0000000,200,0,11793.41565,0,0,0,7073.662825,1,C6_parcel_delivery_baltimore.csv,,,26000
1229,C6 parcel delivery,EV,typical,2050,-1,C6 parcel delivery| EV| ave cargo| 2050| -100% of ave rng,4,0.520714286,7,3818.4055,0.53,0.59,2.7536,5334.864833,0,5000,1,0,9.875636446,0,3,0,6,0,0,202.6336397,0.980281565,4,0.104583657,0,222.8970036,95.90142463,2.5,75,0.97,110,-0.6811,1,10,0.00655,0.45,0.7,0.03,0.978405769,0,0,60,0.2,0,1,100,1,0.949536534,0.4875,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,0,2634.593043,60,0,8,33,1.5,55,3.821380277,38687.41423,C6 parcel delivery| EV| ave cargo| 2050| -100% of ave rng,100,23.1119211,35.18214663,0.957872195,51468.88703,38687.41423,0,8,49.5,1215.801838,11508.17096,0,9754.405207,377.7042739,25.43060049,0,0,5334.864833,3818.4055,198,35.18214663,0.957872195,100,0.0000000,100,0,11793.41565,0,0,0,7373.875271,1,C6_parcel_delivery_baltimore.csv,,,21504.75681
1230,C6 parcel delivery,EV,typical,2050,-0.5,C6 parcel delivery| EV| ave cargo| 2050| -50% of ave rng,4,0.520714286,7,3818.4055,0.53,0.59,2.7536,5334.864833,0,5000,1,0,9.875636446,0,3,0,6,0,0,202.6336397,0.980281565,4,0.104583657,0,222.8970036,145.3931663,2.5,75,0.97,110,-0.6811,1,10,0.00655,0.45,0.7,0.03,0.978405769,0,0,60,0.2,0,1,100,1,0.949536534,0.4875,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,0,2634.593043,60,0,8,33,1.5,55,3.821380277,38687.41423,C6 parcel delivery| EV| ave cargo| 2050| -50% of ave rng,150,23.45591848,34.80924932,0.968133489,57407.89603,38687.41423,0,8,49.5,1215.801838,17447.17996,0,9902.880432,526.1794989,25.43060049,0,0,5334.864833,3818.4055,198,34.80924932,0.968133489,150,0.0000000,150,0,11793.41565,0,0,0,7225.400046,1,C6_parcel_delivery_baltimore.csv,,,21832.08826
1231,C6 parcel delivery,EV,typical,2050,0,C6 parcel delivery| EV| ave cargo| 2050| +0% of ave rng,4,0.520714286,7,3818.4055,0.53,0.59,2.7536,5334.864833,0,5000,1,0,9.875636446,0,3,0,6,0,0,202.6336397,0.980281565,4,0.104583657,0,222.8970036,195.9722399,2.5,75,0.97,110,-0.6811,1,10,0.00655,0.45,0.7,0.03,0.978405769,0,0,60,0.2,0,1,100,1,0.949536534,0.4875,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,0,2634.593043,60,0,8,33,1.5,55,3.821380277,38687.41423,C6 parcel delivery| EV| ave cargo| 2050| +0% of ave rng,200,23.80820609,34.43363187,0.978694322,63477.38486,38687.41423,0,8,49.5,1215.801838,23516.66879,0,10054.61765,677.9167197,25.43060049,0,0,5334.864833,3818.4055,198,34.43363187,0.978694322,200,0.0000000,200,0,11793.41565,0,0,0,7073.662825,1,C6_parcel_delivery_baltimore.csv,,,22166.61117
1232,C6 parcel delivery,EV,typical,2050,0.5,C6 parcel delivery| EV| ave cargo| 2050| +50% of ave rng,4,0.520714286,7,3818.4055,0.53,0.59,2.7536,5334.864833,0,5000,1,0,9.875636446,0,3,0,6,0,0,202.6336397,0.980281565,4,0.104583657,0,222.8970036,300.565674,2.5,75,0.97,110,-0.6811,1,10,0.00655,0.45,0.7,0.03,0.978405769,0,0,60,0.2,0,1,100,1,0.949536534,0.4875,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,0,2634.593043,60,0,8,33,1.5,55,3.821380277,38687.41423,C6 parcel delivery| EV| ave cargo| 2050| +50% of ave rng,300,24.53936993,33.67667975,1.000692475,76028.59695,38687.41423,0,8,49.5,1215.801838,36067.88088,0,10368.39796,991.697022,25.43060049,0,0,5334.864833,3818.4055,198,33.67667975,1.000692475,300,0.0000000,300,0,11793.41565,0,0,0,6759.882523,1,C6_parcel_delivery_baltimore.csv,,,22858.3775
1233,C6 parcel delivery,EV,typical,2050,1,C6 parcel delivery| EV| ave cargo| 2050| +100% of ave rng,4,0.520714286,7,3818.4055,0.53,0.59,2.7536,5334.864833,0,5000,1,0,9.875636446,0,3,0,6,0,0,202.6336397,0.980281565,4,0.104583657,0,222.8970036,410.1307467,2.5,75,0.97,110,-0.6811,1,10,0.00655,0.45,0.7,0.03,0.978405769,0,0,60,0.2,0,1,100,1,0.949536534,0.4875,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/C6_parcel_delivery_baltimore.csv,109800,0,0,7,0,2.88,3.24,0.13,4,0,0.041,0,80,0,0,0,4,0,0,2634.593043,60,0,8,33,1.5,55,3.821380277,38687.41423,C6 parcel delivery| EV| ave cargo| 2050| +100% of ave rng,400,25.3089554,32.90675484,1.024105846,89176.40567,38687.41423,0,8,49.5,1215.801838,49215.6896,0,10697.09317,1320.39224,25.43060049,0,0,5334.864833,3818.4055,198,32.90675484,1.024105846,400,0.0000000,400,0,11793.41565,0,0,0,6431.187305,1,C6_parcel_delivery_baltimore.csv,,,23583.02555
1234,C6 parcel delivery,EV,typical,2018,0,C6 parcel delivery| EV| ave cargo| 2018| +0% of ave rng,4,0.665357143,7,4384.6075,0.53,0.59,2.7536,5146.130833,0,5000,1,0,9.875636446,0,3,0,6,0,0,210.3208767,0.93,4,0.333333333,0,231.3529643,341.075262,4.7,75,0.97,110,-0.6811,1,10,0.0074,0.45,0.7,0.03,0.78,0,0,60,0.2,0,1,100,1,0.86,3,FALSE,165,0.97,1.2,0.005,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,cycles/EPA_Ph2_rural_interstate_65mph.csv,109800,0,0,7,0,2.88,3.24,0.13,10,0,0.041,0,197,0,0,0,8,0,0,515.5866957,196,0,36,125,1.5,55,7.467735503,36178.36682,C6 parcel delivery| EV| ave cargo| 2018| +0% of ave rng,158.6839792,27.98399646,17.97835492,1.874476288,139713.4573,36178.36682,0,36,187.5,2523.85052,100787.7399,0,11826.53116,2013.664478,84.1283506,0,0,5146.130833,4384.6075,198,17.97835492,1.874476288,200,0.0000000,200,0,11793.41565,0,0,0,5113.015317,2,EPA_Ph2_rural_interstate_65mph.csv,,,26073.00713
