,Parameter,Case,TaxCreditCase,CRPYears,Technology,DisplayName,Scenario,variable,value
16853,LCOE,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,125.5503098
16854,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,40.76705378
16855,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,64.02617546
16856,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,90.80648444
16857,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,67.59784555
16858,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,109.7066581
16859,LCOE,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,175.1161399
16860,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,4967.11079
16861,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,5848.532336
16862,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,6412.676809
16863,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,6134.150906
16864,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,7470.413004
16865,CAPEX,Market,ITC,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,8504.73193
16866,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,4403.720672
16867,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,6969.747231
16868,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,8557.930662
16869,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,5848.680685
16870,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,8959.317258
16871,CAPEX,Market,ITC,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,11910.83265
16872,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,3896.158825
16873,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,6635.715572
16874,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,9967.204443
16875,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,6211.537902
16876,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,10571.19212
16877,CAPEX,Market,ITC,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,17534.42666
16878,Inflation Rate,R&D,None,20,Geothermal,*,*,2046,0.025
16879,Interest Rate Nominal,R&D,None,20,Geothermal,*,Advanced,2046,0.07
16880,Interest Rate Nominal,R&D,None,20,Geothermal,*,Moderate,2046,0.07
16881,Interest Rate Nominal,R&D,None,20,Geothermal,*,Conservative,2046,0.07
16882,Calculated Interest Rate Real,R&D,None,20,Geothermal,*,Advanced,2046,0.043902439
16883,Calculated Interest Rate Real,R&D,None,20,Geothermal,*,Moderate,2046,0.043902439
16884,Calculated Interest Rate Real,R&D,None,20,Geothermal,*,Conservative,2046,0.043902439
16885,Interest During Construction - Nominal,R&D,None,20,Geothermal,*,*,2046,0.07
16886,Rate of Return on Equity Nominal,R&D,None,20,Geothermal,*,Advanced,2046,0.105
16887,Rate of Return on Equity Nominal,R&D,None,20,Geothermal,*,Moderate,2046,0.105
16888,Rate of Return on Equity Nominal,R&D,None,20,Geothermal,*,Conservative,2046,0.105
16889,Calculated Rate of Return on Equity Real,R&D,None,20,Geothermal,*,Advanced,2046,0.07804878
16890,Calculated Rate of Return on Equity Real,R&D,None,20,Geothermal,*,Moderate,2046,0.07804878
16891,Calculated Rate of Return on Equity Real,R&D,None,20,Geothermal,*,Conservative,2046,0.07804878
16892,Debt Fraction,R&D,None,20,Geothermal,*,Advanced,2046,0.73366729
16893,Debt Fraction,R&D,None,20,Geothermal,*,Moderate,2046,0.73366729
16894,Debt Fraction,R&D,None,20,Geothermal,*,Conservative,2046,0.73366729
16895,Tax Rate (Federal and State),R&D,None,20,Geothermal,*,*,2046,0.2574
16896,WACC Nominal,R&D,None,20,Geothermal,*,Advanced,2046,0.066102428
16897,WACC Nominal,R&D,None,20,Geothermal,*,Moderate,2046,0.066102428
16898,WACC Nominal,R&D,None,20,Geothermal,*,Conservative,2046,0.066102428
16899,WACC Real,R&D,None,20,Geothermal,*,Advanced,2046,0.040099929
16900,WACC Real,R&D,None,20,Geothermal,*,Moderate,2046,0.040099929
16901,WACC Real,R&D,None,20,Geothermal,*,Conservative,2046,0.040099929
16902,CRF,R&D,None,20,Geothermal,*,Advanced,2046,0.073646875
16903,FCR,R&D,None,20,Geothermal,*,Advanced,2046,0.077739985
16904,CRF,R&D,None,20,Geothermal,*,Moderate,2046,0.073646875
16905,FCR,R&D,None,20,Geothermal,*,Moderate,2046,0.077739985
16906,CRF,R&D,None,20,Geothermal,*,Conservative,2046,0.073646875
16907,FCR,R&D,None,20,Geothermal,*,Conservative,2046,0.077739985
16908,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,0.9
16909,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,0.9
16910,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,0.9
16911,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,0.8
16912,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,0.8
16913,CF,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,0.8
16914,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,0.9
16915,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,0.9
16916,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,0.9
16917,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,0.8
16918,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,0.8
16919,CF,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,0.8
16920,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,0.9
16921,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,0.9
16922,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,0.9
16923,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,0.8
16924,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,0.8
16925,CF,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,0.8
16926,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,3573.758001
16927,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,3905.562137
16928,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,4219.722557
16929,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,4436.920339
16930,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,5016.361124
16931,OCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,5628.977688
16932,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,3201.328214
16933,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,4964.085195
16934,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,5794.511001
16935,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,4284.568413
16936,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,6409.66877
16937,OCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,8103.914807
16938,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,2820.825368
16939,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,4721.384173
16940,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,6765.187223
16941,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,4556.590836
16942,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,7580.826252
16943,OCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,11977.32043
16944,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,100
16945,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,100
16946,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,100
16947,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,100
16948,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,100
16949,GCC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,100
16950,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,100
16951,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,100
16952,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,100
16953,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,100
16954,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,100
16955,GCC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,100
16956,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,100
16957,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,100
16958,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,100
16959,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,100
16960,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,100
16961,GCC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,100
16962,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,111.471524
16963,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,112.3301962
16964,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,121.1156495
16965,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,125.6374342
16966,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,133.3526668
16967,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,161.1681072
16968,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,112.0737248
16969,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,139.6426148
16970,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,154.2708774
16971,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,120.7731775
16972,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,161.6960803
16973,Fixed O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,199.9607341
16974,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,99.00636182
16975,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,126.0015107
16976,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,146.9689469
16977,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,119.1578149
16978,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,165.3979731
16979,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,226.3112805
16980,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,0
16981,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,0
16982,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,0
16983,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,0
16984,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,0
16985,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,0
16986,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,0
16987,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,0
16988,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,0
16989,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,0
16990,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,0
16991,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,0
16992,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,0
16993,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,0
16994,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,0
16995,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,0
16996,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,0
16997,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,0
16998,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,1293.352789
16999,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,1842.970199
17000,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,2092.954252
17001,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,1597.230566
17002,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,2354.051881
17003,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,2775.754242
17004,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,1102.392458
17005,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,1905.662036
17006,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,2663.419661
17007,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,1464.112272
17008,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,2449.648488
17009,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,3706.917842
17010,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,975.3334568
17011,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,1814.331399
17012,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,3102.01722
17013,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,1554.947066
17014,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,2890.365867
17015,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,5457.106229
17016,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,63.11702743
17017,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,71.91717588
17018,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,78.59424797
17019,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,85.97406336
17020,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,101.8981827
17021,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,117.3410165
17022,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,57.63811587
17023,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,86.43717184
17024,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,103.9528516
17025,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,82.11323181
17026,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,122.4590858
17027,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,160.6604866
17028,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,50.97586149
17029,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,81.41323471
17030,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,116.9227898
17031,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,85.90791677
17032,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,140.8679073
17033,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,226.8032753
17034,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,4967.11079
17035,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,5848.532336
17036,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,6412.676809
17037,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,6134.150906
17038,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,7470.413004
17039,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,8504.73193
17040,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,4403.720672
17041,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,6969.747231
17042,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,8557.930662
17043,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,5848.680685
17044,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,8959.317258
17045,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,11910.83265
17046,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,3896.158825
17047,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,6635.715572
17048,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,9967.204443
17049,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,6211.537902
17050,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,10571.19212
17051,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,17534.42666
17052,Inflation Rate,Market,ITC,30,Geothermal,*,*,2046,0.025
17053,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Advanced,2046,0.07
17054,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Moderate,2046,0.07
17055,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Conservative,2046,0.07
17056,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Advanced,2046,0.043902439
17057,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Moderate,2046,0.043902439
17058,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Conservative,2046,0.043902439
17059,Interest During Construction - Nominal,Market,ITC,30,Geothermal,*,*,2046,0.07
17060,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Advanced,2046,0.105
17061,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Moderate,2046,0.105
17062,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Conservative,2046,0.105
17063,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Advanced,2046,0.07804878
17064,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Moderate,2046,0.07804878
17065,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Conservative,2046,0.07804878
17066,Debt Fraction,Market,ITC,30,Geothermal,*,Advanced,2046,0.512942284
17067,Debt Fraction,Market,ITC,30,Geothermal,*,Moderate,2046,0.512942284
17068,Debt Fraction,Market,ITC,30,Geothermal,*,Conservative,2046,0.512942284
17069,Tax Rate (Federal and State),Market,ITC,30,Geothermal,*,*,2046,0.2574
17070,WACC Nominal,Market,ITC,30,Geothermal,*,Advanced,2046,0.077804826
17071,WACC Nominal,Market,ITC,30,Geothermal,*,Moderate,2046,0.077804826
17072,WACC Nominal,Market,ITC,30,Geothermal,*,Conservative,2046,0.077804826
17073,WACC Real,Market,ITC,30,Geothermal,*,Advanced,2046,0.051516903
17074,WACC Real,Market,ITC,30,Geothermal,*,Moderate,2046,0.051516903
17075,WACC Real,Market,ITC,30,Geothermal,*,Conservative,2046,0.051516903
17076,CRF,Market,ITC,30,Geothermal,*,Advanced,2046,0.066180577
17077,FCR,Market,ITC,30,Geothermal,*,Advanced,2046,0.046479177
17078,CRF,Market,ITC,30,Geothermal,*,Moderate,2046,0.066180577
17079,FCR,Market,ITC,30,Geothermal,*,Moderate,2046,0.046479177
17080,CRF,Market,ITC,30,Geothermal,*,Conservative,2046,0.066180577
17081,FCR,Market,ITC,30,Geothermal,*,Conservative,2046,0.046479177
17082,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,0.9
17083,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,0.9
17084,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,0.9
17085,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,0.8
17086,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,0.8
17087,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,0.8
17088,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,0.9
17089,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,0.9
17090,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,0.9
17091,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,0.8
17092,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,0.8
17093,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,0.8
17094,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,0.9
17095,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,0.9
17096,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,0.9
17097,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,0.8
17098,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,0.8
17099,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,0.8
17100,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,3573.758001
17101,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,3905.562137
17102,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,4219.722557
17103,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,4436.920339
17104,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,5016.361124
17105,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,5628.977688
17106,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,3201.328214
17107,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,4964.085195
17108,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,5794.511001
17109,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,4284.568413
17110,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,6409.66877
17111,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,8103.914807
17112,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,2820.825368
17113,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,4721.384173
17114,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,6765.187223
17115,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,4556.590836
17116,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,7580.826252
17117,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,11977.32043
17118,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,100
17119,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2046,100
17120,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2046,100
17121,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2046,100
17122,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2046,100
17123,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2046,100
17124,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2046,100
17125,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2046,100
17126,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2046,100
17127,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2046,100
17128,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2046,100
17129,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2046,100
17130,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2046,100
17131,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2046,100
17132,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2046,100
17133,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2046,100
17134,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2046,100
17135,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2046,100
17136,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2046,111.471524
